artist,syl,lines,l_rhymes,int_rhymes,words,unique_w,lps,ips,lpl,ipl,lpw,ipw,ipuw,lpuw
2pac,146,14,215,123,116,116,1.472602739726027,0.8424657534246576,15.35714285714286,8.785714285714286,0.9953703703703703,1.060344827586207,1.0603448275862069,1.853448275862069
2pac,140,13,198,101,114,113,1.414285714285714,0.7214285714285714,15.23076923076923,7.769230769230769,0.9124423963133641,0.8859649122807017,0.8938053097345132,1.752212389380531
2pac,132,13,186,91,117,113,1.409090909090909,0.6893939393939394,14.30769230769231,7.0,0.8493150684931506,0.7777777777777778,0.8053097345132744,1.6460176991150441
2pac,225,16,399,202,166,157,1.773333333333333,0.8977777777777778,24.9375,12.625,1.303921568627451,1.216867469879518,1.286624203821656,2.5414012738853504
2pac,179,14,249,135,144,137,1.391061452513966,0.7541899441340782,17.78571428571428,9.642857142857142,0.9467680608365019,0.9375,0.9854014598540146,1.8175182481751824
notorious b i g,181,16,326,175,139,133,1.801104972375691,0.9668508287292817,20.375,10.9375,1.253846153846154,1.258992805755396,1.3157894736842106,2.4511278195488724
notorious b i g,170,18,238,121,125,122,1.4,0.711764705882353,13.22222222222222,6.722222222222222,1.012765957446808,0.968,0.9918032786885246,1.9508196721311475
notorious b i g,185,16,289,172,141,139,1.562162162162162,0.9297297297297298,18.0625,10.75,1.066420664206642,1.219858156028369,1.2374100719424461,2.079136690647482
notorious b i g,182,16,282,119,141,139,1.549450549450549,0.6538461538461539,17.625,7.4375,1.064150943396226,0.8439716312056738,0.8561151079136691,2.028776978417266
notorious b i g,357,34,595,288,288,273,1.666666666666667,0.8067226890756303,17.5,8.470588235294118,1.075949367088608,1.0,1.054945054945055,2.1794871794871793
notorious b i g,325,29,565,284,247,226,1.738461538461539,0.8738461538461538,19.48275862068965,9.793103448275861,1.197033898305085,1.149797570850202,1.2566371681415929,2.5
notorious b i g,178,18,305,140,135,130,1.713483146067416,0.7865168539325843,16.94444444444444,7.777777777777778,1.16412213740458,1.037037037037037,1.0769230769230769,2.3461538461538463
notorious b i g,176,18,257,127,149,142,1.460227272727273,0.7215909090909091,14.27777777777778,7.055555555555555,0.8954703832752613,0.8523489932885906,0.8943661971830986,1.8098591549295775
notorious b i g,208,19,280,152,167,162,1.346153846153846,0.7307692307692307,14.73684210526316,8.0,0.9061488673139159,0.9101796407185628,0.9382716049382716,1.728395061728395
notorious b i g,384,36,589,307,298,282,1.533854166666667,0.7994791666666666,16.36111111111111,8.527777777777779,1.012027491408935,1.030201342281879,1.0886524822695036,2.0886524822695036
notorious b i g,189,16,308,172,151,144,1.62962962962963,0.91005291005291,19.25,10.75,1.103942652329749,1.139072847682119,1.1944444444444444,2.138888888888889
notorious b i g,162,14,298,135,124,120,1.839506172839506,0.8333333333333334,21.28571428571428,9.642857142857142,1.312775330396476,1.088709677419355,1.125,2.4833333333333334
notorious b i g,187,16,309,161,152,142,1.652406417112299,0.8609625668449198,19.3125,10.0625,1.088028169014085,1.059210526315789,1.1338028169014085,2.176056338028169
notorious b i g,353,31,544,284,285,267,1.541076487252125,0.8045325779036827,17.54838709677419,9.161290322580646,0.998165137614679,0.9964912280701754,1.0636704119850187,2.0374531835205993
notorious b i g,312,27,556,290,247,234,1.782051282051282,0.9294871794871795,20.59259259259259,10.74074074074074,1.172995780590717,1.174089068825911,1.2393162393162394,2.376068376068376
notorious b i g,135,12,217,94,116,107,1.607407407407407,0.6962962962962963,18.08333333333333,7.833333333333333,1.023584905660377,0.8103448275862069,0.8785046728971962,2.02803738317757
notorious b i g,191,17,273,145,146,139,1.429319371727749,0.7591623036649214,16.05882352941176,8.529411764705882,0.9927272727272727,0.9931506849315068,1.0431654676258992,1.9640287769784173
notorious b i g,202,19,254,154,159,150,1.257425742574257,0.7623762376237624,13.36842105263158,8.105263157894736,0.8552188552188552,0.9685534591194969,1.0266666666666666,1.6933333333333334
notorious b i g,193,19,224,113,154,147,1.160621761658031,0.5854922279792746,11.78947368421053,5.947368421052632,0.7724137931034483,0.7337662337662337,0.7687074829931972,1.5238095238095237
notorious b i g,191,19,200,118,149,143,1.047120418848168,0.6178010471204188,10.52631578947368,6.210526315789473,0.7017543859649122,0.7919463087248322,0.8251748251748252,1.3986013986013985
notorious b i g,257,24,351,176,212,205,1.365758754863813,0.6848249027237354,14.625,7.333333333333333,0.8666666666666667,0.8301886792452831,0.8585365853658536,1.7121951219512195
notorious b i g,278,24,392,178,227,211,1.410071942446043,0.6402877697841727,16.33333333333333,7.416666666666667,0.8990825688073395,0.7841409691629956,0.8436018957345972,1.8578199052132702
notorious b i g,186,16,273,140,149,144,1.467741935483871,0.7526881720430108,17.0625,8.75,0.9855595667870036,0.9395973154362416,0.9722222222222222,1.8958333333333333
notorious b i g,139,12,246,114,123,111,1.769784172661871,0.8201438848920863,20.5,9.5,1.103139013452915,0.926829268292683,1.027027027027027,2.2162162162162162
notorious b i g,180,16,268,127,148,139,1.488888888888889,0.7055555555555556,16.75,7.9375,0.9745454545454545,0.8581081081081081,0.9136690647482014,1.9280575539568345
notorious b i g,183,16,246,127,158,145,1.344262295081967,0.6939890710382514,15.375,7.9375,0.8282828282828283,0.8037974683544303,0.8758620689655172,1.696551724137931
notorious b i g,192,16,308,166,160,155,1.604166666666667,0.8645833333333334,19.25,10.375,1.051194539249147,1.0375,1.070967741935484,1.9870967741935484
notorious b i g,197,18,239,142,173,158,1.213197969543147,0.7208121827411168,13.27777777777778,7.888888888888889,0.7308868501529052,0.8208092485549133,0.8987341772151899,1.5126582278481013
notorious b i g,103,10,145,94,74,69,1.407766990291262,0.912621359223301,14.5,9.4,1.066176470588235,1.27027027027027,1.3623188405797102,2.101449275362319
notorious b i g,179,16,236,122,147,139,1.318435754189944,0.6815642458100558,14.75,7.625,0.8644688644688645,0.8299319727891157,0.8776978417266187,1.6978417266187051
notorious b i g,177,16,274,137,137,128,1.548022598870056,0.7740112994350282,17.125,8.5625,1.0703125,1.0,1.0703125,2.140625
notorious b i g,153,14,256,127,122,113,1.673202614379085,0.8300653594771242,18.28571428571428,9.071428571428571,1.132743362831858,1.040983606557377,1.1238938053097345,2.265486725663717
notorious b i g,182,17,304,144,157,150,1.67032967032967,0.7912087912087912,17.88235294117647,8.470588235294118,1.013333333333333,0.9171974522292994,0.96,2.026666666666667
notorious b i g,158,16,230,105,133,130,1.455696202531646,0.6645569620253164,14.375,6.5625,0.905511811023622,0.7894736842105263,0.8076923076923077,1.7692307692307692
notorious b i g,184,16,241,143,148,138,1.309782608695652,0.7771739130434783,15.0625,8.9375,0.8827838827838828,0.9662162162162162,1.036231884057971,1.7463768115942029
notorious b i g,172,21,194,111,133,131,1.127906976744186,0.6453488372093024,9.238095238095237,5.285714285714286,0.7698412698412699,0.8345864661654135,0.8473282442748091,1.4809160305343512
notorious b i g,158,20,164,117,120,113,1.037974683544304,0.740506329113924,8.2,5.85,0.7161572052401747,0.975,1.0353982300884956,1.4513274336283186
notorious b i g,129,13,184,112,103,100,1.426356589147287,0.8682170542635659,14.15384615384615,8.615384615384615,0.9583333333333334,1.087378640776699,1.12,1.84
notorious b i g,227,24,278,147,167,160,1.224669603524229,0.6475770925110133,11.58333333333333,6.125,0.8742138364779874,0.8802395209580839,0.91875,1.7375
notorious b i g,185,20,223,114,149,145,1.205405405405405,0.6162162162162163,11.15,5.7,0.7879858657243817,0.7651006711409396,0.7862068965517242,1.5379310344827586
kxng crooked,101,4,300,177,75,71,2.97029702970297,1.752475247524752,75.0,44.25,2.654867256637168,2.36,2.492957746478873,4.225352112676056
kxng crooked,196,17,302,150,167,158,1.540816326530612,0.7653061224489796,17.76470588235294,8.823529411764707,0.9467084639498433,0.8982035928143712,0.9493670886075949,1.9113924050632911
kxng crooked,218,16,442,226,166,158,2.027522935779817,1.036697247706422,27.625,14.125,1.425806451612903,1.36144578313253,1.4303797468354431,2.7974683544303796
kxng crooked,404,32,748,392,288,273,1.851485148514852,0.9702970297029703,23.375,12.25,1.326241134751773,1.361111111111111,1.435897435897436,2.73992673992674
kxng crooked,396,31,883,384,277,272,2.22979797979798,0.9696969696969697,28.48387096774194,12.38709677419355,1.63821892393321,1.386281588447653,1.411764705882353,3.2463235294117645
kxng crooked,282,26,498,204,221,214,1.765957446808511,0.723404255319149,19.15384615384615,7.846153846153846,1.152777777777778,0.9230769230769231,0.9532710280373832,2.3271028037383177
kxng crooked,105,10,203,116,75,73,1.933333333333333,1.104761904761905,20.3,11.6,1.45,1.546666666666667,1.5890410958904109,2.780821917808219
kxng crooked,205,17,375,172,158,152,1.829268292682927,0.8390243902439024,22.05882352941176,10.11764705882353,1.241721854304636,1.088607594936709,1.131578947368421,2.4671052631578947
kxng crooked,186,16,268,138,143,139,1.440860215053763,0.7419354838709677,16.75,8.625,0.9781021897810219,0.965034965034965,0.9928057553956835,1.9280575539568345
kxng crooked,152,12,274,135,114,112,1.802631578947368,0.8881578947368421,22.83333333333333,11.25,1.298578199052133,1.184210526315789,1.2053571428571428,2.4464285714285716
kxng crooked,218,16,467,247,169,159,2.142201834862385,1.13302752293578,29.1875,15.4375,1.428134556574923,1.461538461538461,1.5534591194968554,2.9371069182389937
kxng crooked,209,21,294,174,163,157,1.406698564593301,0.8325358851674641,14.0,8.285714285714286,0.9483870967741935,1.067484662576687,1.10828025477707,1.872611464968153
kxng crooked,251,21,412,193,199,189,1.641434262948207,0.7689243027888446,19.61904761904762,9.19047619047619,1.087071240105541,0.9698492462311558,1.0211640211640212,2.17989417989418
kxng crooked,253,20,507,258,184,183,2.00395256916996,1.019762845849802,25.35,12.9,1.444444444444444,1.402173913043478,1.4098360655737705,2.7704918032786887
kxng crooked,286,22,611,258,225,215,2.136363636363636,0.9020979020979021,27.77272727272727,11.72727272727273,1.394977168949772,1.146666666666667,1.2,2.841860465116279
kxng crooked,201,14,443,273,170,159,2.203980099502488,1.358208955223881,31.64285714285714,19.5,1.401898734177215,1.605882352941177,1.7169811320754718,2.7861635220125787
kxng crooked,183,13,340,201,149,125,1.85792349726776,1.098360655737705,26.15384615384615,15.46153846153846,1.223021582733813,1.348993288590604,1.608,2.72
kxng crooked,197,19,282,121,166,150,1.431472081218274,0.6142131979695431,14.8421052631579,6.368421052631579,0.88125,0.7289156626506024,0.8066666666666666,1.88
kxng crooked,204,21,236,109,177,161,1.156862745098039,0.5343137254901961,11.23809523809524,5.190476190476191,0.6920821114369502,0.615819209039548,0.6770186335403726,1.4658385093167703
kxng crooked,279,20,535,326,228,213,1.917562724014337,1.168458781362007,26.75,16.3,1.258823529411765,1.429824561403509,1.5305164319248827,2.511737089201878
kxng crooked,160,16,279,124,118,115,1.74375,0.775,17.4375,7.75,1.256756756756757,1.050847457627119,1.0782608695652174,2.4260869565217393
kxng crooked,167,16,282,126,129,128,1.688622754491018,0.7544910179640718,17.625,7.875,1.170124481327801,0.9767441860465116,0.984375,2.203125
kxng crooked,162,16,206,85,130,127,1.271604938271605,0.5246913580246914,12.875,5.3125,0.8340080971659919,0.6538461538461539,0.6692913385826772,1.6220472440944882
kxng crooked,240,16,456,220,183,172,1.9,0.9166666666666666,28.5,13.75,1.329446064139942,1.202185792349727,1.2790697674418605,2.6511627906976742
kxng crooked,246,17,576,271,182,170,2.341463414634146,1.101626016260163,33.88235294117647,15.94117647058824,1.669565217391304,1.489010989010989,1.5941176470588236,3.388235294117647
kxng crooked,336,23,698,372,263,247,2.077380952380953,1.107142857142857,30.34782608695652,16.17391304347826,1.404426559356137,1.414448669201521,1.5060728744939271,2.825910931174089
kxng crooked,287,19,704,411,223,205,2.452961672473867,1.43205574912892,37.05263157894737,21.63157894736842,1.62962962962963,1.84304932735426,2.004878048780488,3.4341463414634146
kxng crooked,134,10,233,156,100,92,1.738805970149254,1.164179104477612,23.3,15.6,1.219895287958115,1.56,1.6956521739130435,2.532608695652174
kxng crooked,329,29,516,259,271,249,1.56838905775076,0.7872340425531915,17.79310344827586,8.931034482758621,0.9772727272727273,0.955719557195572,1.0401606425702812,2.072289156626506
kxng crooked,232,13,600,346,185,164,2.586206896551724,1.491379310344828,46.15384615384615,26.61538461538462,1.769911504424779,1.87027027027027,2.1097560975609757,3.658536585365854
kxng crooked,206,14,327,183,156,148,1.587378640776699,0.8883495145631068,23.35714285714286,13.07142857142857,1.127586206896552,1.173076923076923,1.2364864864864864,2.2094594594594597
kxng crooked,175,15,295,141,135,132,1.685714285714286,0.8057142857142857,19.66666666666667,9.4,1.161417322834646,1.044444444444445,1.0681818181818181,2.234848484848485
kxng crooked,250,25,376,156,206,194,1.504,0.624,15.04,6.24,0.9543147208121827,0.7572815533980582,0.8041237113402062,1.9381443298969072
kxng crooked,114,11,113,75,96,93,0.9912280701754386,0.6578947368421053,10.27272727272727,6.818181818181818,0.6494252873563219,0.78125,0.8064516129032258,1.2150537634408602
kxng crooked,250,25,376,156,206,194,1.504,0.624,15.04,6.24,0.9543147208121827,0.7572815533980582,0.8041237113402062,1.9381443298969072
kxng crooked,193,19,239,125,143,138,1.238341968911917,0.6476683937823834,12.57894736842105,6.578947368421052,0.8659420289855072,0.8741258741258742,0.9057971014492754,1.7318840579710144
kxng crooked,217,17,367,172,176,171,1.691244239631336,0.7926267281105991,21.58823529411765,10.11764705882353,1.079411764705882,0.9772727272727273,1.0058479532163742,2.146198830409357
kxng crooked,113,8,196,110,92,84,1.734513274336283,0.9734513274336283,24.5,13.75,1.225,1.195652173913043,1.3095238095238095,2.3333333333333335
kxng crooked,249,10,851,440,177,158,3.417670682730924,1.767068273092369,85.1,44.0,2.701587301587302,2.485875706214689,2.7848101265822787,5.386075949367089
kxng crooked,168,13,335,178,124,118,1.994047619047619,1.05952380952381,25.76923076923077,13.69230769230769,1.425531914893617,1.435483870967742,1.5084745762711864,2.8389830508474576
earl sweatshirt,132,10,241,123,91,90,1.825757575757576,0.9318181818181818,24.1,12.3,1.478527607361963,1.351648351648352,1.3666666666666667,2.6777777777777776
earl sweatshirt,202,20,443,190,162,155,2.193069306930693,0.9405940594059405,22.15,9.5,1.42443729903537,1.17283950617284,1.2258064516129032,2.858064516129032
earl sweatshirt,166,12,342,159,115,111,2.060240963855422,0.9578313253012049,28.5,13.25,1.547511312217195,1.382608695652174,1.4324324324324325,3.081081081081081
earl sweatshirt,187,18,326,138,149,141,1.74331550802139,0.7379679144385026,18.11111111111111,7.666666666666667,1.156028368794326,0.9261744966442953,0.9787234042553191,2.3120567375886525
earl sweatshirt,257,21,445,212,187,177,1.731517509727627,0.8249027237354085,21.19047619047619,10.09523809523809,1.271428571428571,1.133689839572193,1.1977401129943503,2.5141242937853105
earl sweatshirt,287,23,534,234,226,205,1.860627177700348,0.8153310104529616,23.21739130434782,10.17391304347826,1.219178082191781,1.035398230088496,1.1414634146341462,2.604878048780488
earl sweatshirt,214,16,571,279,146,143,2.66822429906542,1.303738317757009,35.6875,17.4375,2.12267657992565,1.910958904109589,1.951048951048951,3.993006993006993
earl sweatshirt,242,20,590,274,180,176,2.43801652892562,1.132231404958678,29.5,13.7,1.715116279069767,1.522222222222222,1.5568181818181819,3.352272727272727
earl sweatshirt,219,17,383,205,163,149,1.748858447488584,0.9360730593607306,22.52941176470588,12.05882352941176,1.255737704918033,1.257668711656442,1.3758389261744965,2.5704697986577183
earl sweatshirt,230,18,437,213,167,161,1.9,0.9260869565217391,24.27777777777778,11.83333333333333,1.39171974522293,1.275449101796407,1.3229813664596273,2.7142857142857144
earl sweatshirt,302,22,771,384,213,204,2.552980132450331,1.271523178807947,35.04545454545455,17.45454545454545,1.871359223300971,1.802816901408451,1.8823529411764706,3.7794117647058822
earl sweatshirt,193,18,346,179,140,137,1.792746113989637,0.927461139896373,19.22222222222222,9.944444444444445,1.291044776119403,1.278571428571428,1.3065693430656935,2.5255474452554743
earl sweatshirt,203,16,469,213,153,147,2.310344827586207,1.049261083743842,29.3125,13.3125,1.622837370242215,1.392156862745098,1.4489795918367347,3.1904761904761907
earl sweatshirt,223,16,539,302,164,156,2.417040358744395,1.354260089686099,33.6875,18.875,1.733118971061093,1.841463414634146,1.935897435897436,3.4551282051282053
earl sweatshirt,285,27,479,221,229,221,1.680701754385965,0.775438596491228,17.74074074074074,8.185185185185185,1.081264108352144,0.9650655021834061,1.0,2.167420814479638
earl sweatshirt,196,16,420,198,155,148,2.142857142857143,1.010204081632653,26.25,12.375,1.438356164383562,1.27741935483871,1.337837837837838,2.8378378378378377
earl sweatshirt,173,14,365,181,137,128,2.109826589595376,1.046242774566474,26.07142857142857,12.92857142857143,1.42578125,1.321167883211679,1.4140625,2.8515625
earl sweatshirt,205,16,584,277,139,138,2.848780487804878,1.351219512195122,36.5,17.3125,2.246153846153846,1.992805755395683,2.0072463768115942,4.231884057971015
earl sweatshirt,259,20,644,298,199,194,2.486486486486486,1.150579150579151,32.2,14.9,1.703703703703704,1.49748743718593,1.5360824742268042,3.3195876288659796
earl sweatshirt,186,16,438,188,123,123,2.354838709677419,1.010752688172043,27.375,11.75,1.863829787234043,1.528455284552846,1.5284552845528456,3.5609756097560976
earl sweatshirt,259,20,563,289,195,190,2.173745173745174,1.115830115830116,28.15,14.45,1.521621621621622,1.482051282051282,1.5210526315789474,2.963157894736842
earl sweatshirt,265,21,527,247,189,180,1.988679245283019,0.9320754716981132,25.09523809523809,11.76190476190476,1.484507042253521,1.306878306878307,1.3722222222222222,2.9277777777777776
earl sweatshirt,225,18,466,212,191,179,2.071111111111111,0.9422222222222222,25.88888888888889,11.77777777777778,1.28021978021978,1.109947643979058,1.1843575418994414,2.6033519553072626
earl sweatshirt,324,28,548,272,264,248,1.691358024691358,0.8395061728395061,19.57142857142857,9.714285714285714,1.072407045009785,1.03030303030303,1.096774193548387,2.2096774193548385
earl sweatshirt,227,19,378,181,192,176,1.665198237885463,0.7973568281938326,19.89473684210526,9.526315789473685,1.035616438356164,0.9427083333333334,1.0284090909090908,2.147727272727273
earl sweatshirt,201,16,335,157,158,153,1.666666666666667,0.7810945273631841,20.9375,9.8125,1.101973684210526,0.9936708860759493,1.026143790849673,2.189542483660131
earl sweatshirt,196,19,293,126,151,144,1.494897959183674,0.6428571428571429,15.42105263157895,6.631578947368421,1.013840830449827,0.8344370860927153,0.875,2.0347222222222223
earl sweatshirt,250,21,460,239,189,175,1.84,0.956,21.90476190476191,11.38095238095238,1.256830601092896,1.264550264550265,1.3657142857142857,2.6285714285714286
earl sweatshirt,141,15,192,91,117,115,1.361702127659574,0.6453900709219859,12.8,6.066666666666666,0.8767123287671232,0.7777777777777778,0.7913043478260869,1.6695652173913043
earl sweatshirt,352,27,712,338,270,261,2.022727272727273,0.9602272727272727,26.37037037037037,12.51851851851852,1.358778625954199,1.251851851851852,1.2950191570881227,2.7279693486590038
earl sweatshirt,195,18,306,129,149,142,1.569230769230769,0.6615384615384615,17.0,7.166666666666667,1.088967971530249,0.8657718120805369,0.9084507042253521,2.1549295774647885
earl sweatshirt,297,24,566,292,231,218,1.905723905723906,0.9831649831649831,23.58333333333333,12.16666666666667,1.260579064587973,1.264069264069264,1.3394495412844036,2.596330275229358
earl sweatshirt,339,27,788,376,269,251,2.324483775811209,1.109144542772861,29.18518518518519,13.92592592592593,1.5390625,1.397769516728625,1.49800796812749,3.139442231075697
earl sweatshirt,331,34,475,220,278,261,1.435045317220544,0.6646525679758308,13.97058823529412,6.470588235294118,0.878003696857671,0.7913669064748201,0.842911877394636,1.8199233716475096
earl sweatshirt,328,24,665,307,254,242,2.027439024390244,0.9359756097560976,27.70833333333333,12.79166666666667,1.371134020618557,1.208661417322835,1.2685950413223142,2.7479338842975207
earl sweatshirt,389,34,796,431,302,289,2.046272493573265,1.107969151670951,23.41176470588235,12.67647058823529,1.358361774744027,1.427152317880795,1.491349480968858,2.754325259515571
earl sweatshirt,97,9,205,110,76,74,2.11340206185567,1.134020618556701,22.77777777777778,12.22222222222222,1.518518518518519,1.447368421052632,1.4864864864864864,2.77027027027027
earl sweatshirt,218,17,436,209,161,156,2.0,0.9587155963302753,25.64705882352941,12.29411764705882,1.434210526315789,1.298136645962733,1.3397435897435896,2.7948717948717947
earl sweatshirt,134,12,242,128,100,99,1.805970149253731,0.9552238805970149,20.16666666666667,10.66666666666667,1.294117647058824,1.28,1.292929292929293,2.4444444444444446
earl sweatshirt,121,12,173,71,93,90,1.429752066115702,0.5867768595041323,14.41666666666667,5.916666666666667,1.017647058823529,0.7634408602150538,0.7888888888888889,1.9222222222222223
ghostface killah,107,11,104,55,92,87,0.9719626168224299,0.514018691588785,9.454545454545455,5.0,0.6046511627906976,0.5978260869565217,0.632183908045977,1.1954022988505748
ghostface killah,177,16,282,139,119,117,1.593220338983051,0.7853107344632768,17.625,8.6875,1.276018099547511,1.168067226890756,1.188034188034188,2.41025641025641
ghostface killah,532,43,782,364,439,422,1.469924812030075,0.6842105263157895,18.18604651162791,8.465116279069768,0.9061413673232909,0.8291571753986332,0.8625592417061612,1.853080568720379
ghostface killah,285,24,409,213,235,227,1.435087719298246,0.7473684210526316,17.04166666666667,8.875,0.9068736141906873,0.9063829787234042,0.9383259911894273,1.801762114537445
ghostface killah,233,20,369,172,176,170,1.583690987124464,0.7381974248927039,18.45,8.6,1.128440366972477,0.9772727272727273,1.011764705882353,2.1705882352941175
ghostface killah,246,20,388,197,181,177,1.577235772357723,0.8008130081300813,19.4,9.85,1.127906976744186,1.088397790055249,1.112994350282486,2.1920903954802258
ghostface killah,207,18,354,180,166,164,1.710144927536232,0.8695652173913043,19.66666666666667,10.0,1.130990415335463,1.08433734939759,1.0975609756097562,2.158536585365854
ghostface killah,152,13,205,105,106,104,1.348684210526316,0.6907894736842105,15.76923076923077,8.076923076923077,1.067708333333333,0.9905660377358491,1.0096153846153846,1.9711538461538463
ghostface killah,196,16,303,150,145,143,1.545918367346939,0.7653061224489796,18.9375,9.375,1.113970588235294,1.03448275862069,1.048951048951049,2.1188811188811187
ghostface killah,339,28,492,216,251,247,1.451327433628319,0.6371681415929203,17.57142857142857,7.714285714285714,1.018633540372671,0.8605577689243028,0.8744939271255061,1.991902834008097
ghostface killah,271,22,506,241,181,179,1.867158671586716,0.8892988929889298,23.0,10.95454545454546,1.46242774566474,1.331491712707182,1.3463687150837989,2.8268156424581004
